name_x,address_x,number,distancia,name_y,address_y,activate,no_available,total_bases,dock_bikes,free_bases,longitude,latitude
Humanes,"Calle Humanes, 3,",426,673,Humanes,"Calle Humanes, 3,",1,0,24,15,9,-3.64932678,40.3952121
Humanes,"Calle Humanes, 3,",456,673,"Encomienda de Palacios, 8","Encomienda de Palacios, 8,",1,0,23,17,6,-3.6464,40.4005
Estadio de Vallecas,"Avenida La Albufera, 136 ,",428,576,Estadio de Vallecas,"Avenida La Albufera, 136 ,",1,0,24,11,13,-3.6571,40.3919
Estadio de Vallecas,"Avenida La Albufera, 136 ,",421,576,Arroyo del Olivar,"Calle Arroyo del Olivar, 63,",1,0,24,12,12,-3.653269,40.388435
"Manuel Noya , 29","Calle Manuel Noya, 29 ,",393,413,"Manuel Noya , 29","Calle Manuel Noya, 29 ,",1,0,24,6,18,-3.7117979,40.3853787
"Manuel Noya , 29","Calle Manuel Noya, 29 ,",391,413,Junta Municipal Distrito de Usera,"Calle Rafaela Ybarra, 22,Comunidad de Madrid España",1,0,23,14,9,-3.711296220901499,40.3817026328731
Serrano Galvache,"Serrano Galvache, 56,",489,242,Serrano Galvache,"Serrano Galvache, 56,",1,0,24,9,15,-3.67144504,40.47675257
Serrano Galvache,"Serrano Galvache, 56,",495,242,Caleruega,"Calle Caleruega, 14 ,",1,0,24,9,15,-3.670588,40.478746
Hnos.García Noblejas,"Calle Hermanos García Nobleza (esquina Plaza del Reloj Solar) ,",490,618,Hnos.García Noblejas,"Calle Hermanos García Nobleza (esquina Plaza del Reloj Solar) ,",1,0,24,10,14,-3.62888094,40.42427523
Hnos.García Noblejas,"Calle Hermanos García Nobleza (esquina Plaza del Reloj Solar) ,",504,618,Biblioteca Pública Municipal San Blas,"Calle de San Roman del Valle, 20,",1,0,24,7,17,-3.623466935545257,40.42309928573645
"Ricardo Ortiz, 33","Calle Ricardo Ortiz, 33,",488,431,"Ricardo Ortiz, 33","Calle Ricardo Ortiz, 33,",1,0,24,22,2,-3.65796439,40.42657032
"Ricardo Ortiz, 33","Calle Ricardo Ortiz, 33,",185,431,Parque Quinta de la Fuente del Berro,"Calle Sancho Dávila, 35 ,",1,0,24,23,1,-3.6615277,40.4250833
Metro Manoteras,"Calle Bacares, 20 ,",525,608,Metro Manoteras,"Calle Bacares, 20 ,",1,0,24,15,9,-3.66269029,40.47675499
Metro Manoteras,"Calle Bacares, 20 ,",527,608,Velacho Alto,"Calle Velacho Alto, 4-16 ,",1,0,24,11,13,-3.65926884,40.47250314
Biblioteca Pública Municipal San Blas,"Calle de San Roman del Valle, 20,",504,453,Biblioteca Pública Municipal San Blas,"Calle de San Roman del Valle, 20,",1,0,24,7,17,-3.623466935545257,40.42309928573645
Biblioteca Pública Municipal San Blas,"Calle de San Roman del Valle, 20,",501,453,Metro Alsacia,"Calle Hermanos García Noblejas, 137 ,",1,0,23,6,17,-3.6242,40.4191
Zaldívar,"Calle Zaldivar, 19 ,",503,389,Zaldívar,"Calle Zaldivar, 19 ,",1,0,24,11,13,-3.62650373,40.43209033
Zaldívar,"Calle Zaldivar, 19 ,",505,389,"Castillo de Uclés, 37","Calle Castillo de Ucles, 37,",1,0,24,11,13,-3.62306578,40.4315255
Junta Municipal Distrito de Villaverde,"Calle Arroyo Bueno, 53 ,",404,513,Junta Municipal Distrito de Villaverde,"Calle Arroyo Bueno, 53 ,",1,0,27,13,14,-3.710985,40.349111
Junta Municipal Distrito de Villaverde,"Calle Arroyo Bueno, 53 ,",405,513,"Paseo Alberto Palacios, 42","Paseo Alberto Palacios, 42,",1,0,23,9,14,-3.7129039644180373,40.3449259916087
"Mercedes Arteaga, 21","Calle Mercedes Arteaga, 21,",353,317,"Mercedes Arteaga, 21","Calle Mercedes Arteaga, 21,",1,0,24,18,6,-3.722217570475459,40.39251608002938
"Mercedes Arteaga, 21","Calle Mercedes Arteaga, 21,",351,317,Comandante Fontanes,"Calle Comandante Fontanés, 1 ,",1,0,23,7,16,-3.7211209,40.3951415
Intercambiador de Plaza Elíptica,"Calle de la Vía, 56 ,",355,619,Intercambiador de Plaza Elíptica,"Calle de la Vía, 56 ,",1,0,24,21,3,-3.7182338,40.3854641
Intercambiador de Plaza Elíptica,"Calle de la Vía, 56 ,",364,619,Metro Opañel,"Avenida de Oporto, 34,",1,0,23,11,12,-3.72378064,40.38550735
Metro Alto de Extremadura,"Calle Francisco Tejada, 1 ,",326,442,Metro Alto de Extremadura,"Calle Francisco Tejada, 1 ,",1,0,24,6,18,-3.739615781020349,40.40937950320982
Metro Alto de Extremadura,"Calle Francisco Tejada, 1 ,",349,442,Huerta de Castañeda 26,"Calle Huerta de Catañeda, 26 ,",1,0,24,19,5,-3.74201882097404,40.40622095698234
"El Greco, 27","Calle El Greco, 27 ,",327,398,"El Greco, 27","Calle El Greco, 27 ,",1,0,24,22,2,-3.74726153,40.40741199
"El Greco, 27","Calle El Greco, 27 ,",324,398,Metro Lucero,"Calle de las Higueras, 49,",1,0,23,24,0,-3.745096152114864,40.40457132475174
Moratalaz,"Avenida Moratalaz, 33 ,",459,454,Moratalaz,"Avenida Moratalaz, 33 ,",1,0,24,6,18,-3.66000272,40.40750626
Moratalaz,"Avenida Moratalaz, 33 ,",218,454,Camino de los Vinateros A,"Camino de Vinateros, 28 ,",1,0,23,12,11,-3.6572967,40.4105478
Plaza Corregidor Ldo. Antonio de Mena,"Corregidor licenciado Antonio de Mena, sn,",461,684,Plaza Corregidor Ldo. Antonio de Mena,"Corregidor licenciado Antonio de Mena, sn,",1,0,24,15,9,-3.6408,40.4099
Plaza Corregidor Ldo. Antonio de Mena,"Corregidor licenciado Antonio de Mena, sn,",219,684,Camino de los Vinateros B,"Camino de los Vinateros, 108 ,",1,0,18,8,10,-3.6467338,40.4083593
Portalegre,"Calle Portalegre, 9 ,",356,384,Portalegre,"Calle Portalegre, 9 ,",1,0,24,13,11,-3.72364769,40.38937686
Portalegre,"Calle Portalegre, 9 ,",353,384,"Mercedes Arteaga, 21","Calle Mercedes Arteaga, 21,",1,0,24,18,6,-3.722217570475459,40.39251608002938
Junta Mpal. Dtto. Fuencarral,"Avenida Monforte de Lemos, 123,",572,276,Junta Mpal. Dtto. Fuencarral,"Avenida Monforte de Lemos, 123,",1,0,24,4,20,-3.70997335,40.47810429
Junta Mpal. Dtto. Fuencarral,"Avenida Monforte de Lemos, 123,",571,276,Melchor Fernández Almagro,"Calle Melchor Fernandez Almagro, 80,",1,0,23,9,14,-3.710326199999999,40.4756475
Melchor Fernández Almagro,"Calle Melchor Fernandez Almagro, 16,",573,401,Melchor Fernández Almagro,"Calle Melchor Fernandez Almagro, 16,",1,0,24,16,8,-3.69962571,40.47772776
Melchor Fernández Almagro,"Calle Melchor Fernandez Almagro, 16,",569,401,C. Deportivo Mpal. Vicente del Bosque,"Avenida Monforte de Lemos, 13 ,",1,0,23,8,15,-3.6965,40.4795
Metro Barrio del Pilar,"Ginzo de Limia, 36,",575,256,Metro Barrio del Pilar,"Ginzo de Limia, 36,",1,0,24,12,12,-3.703526,40.47817
Metro Barrio del Pilar,"Ginzo de Limia, 36,",577,256,Monforte de Lemos,"Calle Aurora boreal, 19 ,",1,0,24,17,7,-3.70566914,40.47899993
Chantada,"Calle Chantada, 14,",574,331,Chantada,"Calle Chantada, 14,",1,0,24,5,19,-3.710678,40.472695
Chantada,"Calle Chantada, 14,",571,331,Melchor Fernández Almagro,"Calle Melchor Fernandez Almagro, 80,",1,0,23,9,14,-3.710326199999999,40.4756475
Metro Villa de Vallecas,"Paseo de Federico García Lorca, 2 ,",440,330,Metro Villa de Vallecas,"Paseo de Federico García Lorca, 2 ,",1,0,18,11,7,-3.62144691,40.3795035
Metro Villa de Vallecas,"Paseo de Federico García Lorca, 2 ,",437,330,Metro Sierra de Guadalupe,"Calle Sierra de Guadalupe, 11 ,",1,0,27,10,17,-3.62376457,40.38135158
Seis,"Calle Seis (esquina con Avenida Quinta),",507,573,Seis,"Calle Seis (esquina con Avenida Quinta),",1,0,24,24,0,-3.59650295,40.44845033
Seis,"Calle Seis (esquina con Avenida Quinta),",554,573,Metro El Capricho,"Calle de Velero, 16 ,Comunidad de Madrid España",1,0,27,5,22,-3.5941,40.453
Rosario Pino,"Calle Rosario Pino, 17 ,",299,316,Rosario Pino,"Calle Rosario Pino, 17 ,",1,0,24,10,14,-3.69193246,40.46204955
Rosario Pino,"Calle Rosario Pino, 17 ,",156,316,Sor Ángela de la Cruz,"Calle Sor Ángela de la Cruz nº 2,",1,0,24,6,18,-3.691533,40.4592351
Capitan Blanco Argibay,"Calle Capitan Blanco Argibay, 112 ,",300,374,Capitan Blanco Argibay,"Calle Capitan Blanco Argibay, 112 ,",1,0,24,8,16,-3.7031882,40.4667435
Capitan Blanco Argibay,"Calle Capitan Blanco Argibay, 112 ,",298,374,Marques de Viana,"Calle Marqués de Viana, 85 ,",1,0,19,11,8,-3.704478,40.463643
Muller,"Calle Muller, 34 ,",301,265,Muller,"Calle Muller, 34 ,",1,0,24,10,14,-3.69837565,40.46518187
Muller,"Calle Muller, 34 ,",207,265,Plaza de la Remonta,"Calle Azucenas, 2 ,",1,0,19,12,7,-3.6973352,40.4630443
"Gran Avenida, 27","Gran Avenida, 27,",396,517,"Gran Avenida, 27","Gran Avenida, 27,",1,0,24,22,2,-3.70760649,40.36997711
"Gran Avenida, 27","Gran Avenida, 27,",385,517,Estación de tren Orcasitas,"Calle Campotejar , 25,",1,0,23,15,8,-3.70388671,40.36721104
"Periana, 24","Calle Periana, 24 ,",394,793,"Periana, 24","Calle Periana, 24 ,",1,0,24,17,7,-3.68765805,40.36672327
"Periana, 24","Calle Periana, 24 ,",383,793,Metro San Fermín,"Avenida de la Perla, 35,",1,0,23,9,14,-3.6939702,40.3700017
Bohemios,"Calle Bohemios, 1 ,",399,458,Bohemios,"Calle Bohemios, 1 ,",1,0,24,12,12,-3.693901,40.356536
Bohemios,"Calle Bohemios, 1 ,",400,458,Metro Ciudad de los Ángeles,"Paseo de los Gigantes y Cabezudos, 4,",1,0,24,10,14,-3.69399661,40.36064659
Torremolinos,"Calle Torremolinos, 1 ,",430,513,Torremolinos,"Calle Torremolinos, 1 ,",1,0,24,15,9,-3.64178999,40.38500948
Torremolinos,"Calle Torremolinos, 1 ,",435,513,San Claudio,"Calle San Claudio, 150 ,",1,0,24,22,2,-3.63953994,40.38902883
"Ariel, 7","Calle Ariel, 11 ,",269,406,"Ariel, 7","Calle Ariel, 11 ,",1,0,24,22,2,-3.67970176633988,40.393023802369754
"Ariel, 7","Calle Ariel, 11 ,",272,406,Tejo,"Calle del Tejo, 22 ,",1,0,23,16,7,-3.679186,40.39663
Esteban Collantes,"Calle Esteban Collantes 63,",491,508,Esteban Collantes,"Calle Esteban Collantes 63,",1,0,24,24,0,-3.637663,40.432883
Esteban Collantes,"Calle Esteban Collantes 63,",215,508,Gutierre de Cetina,"Calle Gutierre de Cetina, 77 ,",1,0,23,6,17,-3.6408093,40.429588
Velacho Alto,"Calle Velacho Alto, 4-16 ,",527,477,Velacho Alto,"Calle Velacho Alto, 4-16 ,",1,0,24,11,13,-3.65926884,40.47250314
Velacho Alto,"Calle Velacho Alto, 4-16 ,",533,477,"San Luis, 23","Avenida de San Luis, 23,",1,0,23,3,20,-3.65511455,40.47148748
Plaza del Liceo,"Plaza del Liceo (esquina con Calle Silvano) ,",526,650,Plaza del Liceo,"Plaza del Liceo (esquina con Calle Silvano) ,",1,0,24,15,9,-3.64441924,40.45754368
Plaza del Liceo,"Plaza del Liceo (esquina con Calle Silvano) ,",546,650,Andorra,"Calle Andorra, 2 ,",1,0,23,10,13,-3.6467519,40.4628976
"Puerto Canfranc, 18","Calle Estación de Canfrac, 18 ,",431,375,"Puerto Canfranc, 18","Calle Estación de Canfrac, 18 ,",1,0,24,13,11,-3.6634,40.3969
"Puerto Canfranc, 18","Calle Estación de Canfrac, 18 ,",424,375,"Camino de Valderribas, 47","Camino de Valderribas, 47,",1,0,24,24,0,-3.663958,40.4002231
Carlos M. Alvarez,"Calle Carlos Martín Álvarez, 38 ,",429,553,Carlos M. Alvarez,"Calle Carlos Martín Álvarez, 38 ,",1,0,23,15,8,-3.6635,40.3895
Carlos M. Alvarez,"Calle Carlos Martín Álvarez, 38 ,",227,553,Arroyo del Olivar,"Calle Arrollo del Olivar, 3 ,",1,0,24,20,4,-3.6659362429356372,40.39382977920336
Sorbe,"Calle del Sorbe , 20,",357,490,Sorbe,"Calle del Sorbe , 20,",1,0,24,8,16,-3.71320917,40.3898701
Sorbe,"Calle del Sorbe , 20,",358,490,Verdad,"Calle de la Verdad, 29,",1,0,23,10,13,-3.71716,40.391787
Teresa L. Valcárcel,"Calle Teresa López Valcarcel (esquina calle Teniente Coronel Noreña),",270,251,Teresa L. Valcárcel,"Calle Teresa López Valcarcel (esquina calle Teniente Coronel Noreña),",1,0,24,14,10,-3.69328771,40.38862908
Teresa L. Valcárcel,"Calle Teresa López Valcarcel (esquina calle Teniente Coronel Noreña),",235,251,Sodio,"Calle del Sodio, 1B ,",1,0,23,14,9,-3.691076,40.389041
Arturo Soria,"Calle Arturo Soria (esquina con calle Jazmín),",493,341,Arturo Soria,"Calle Arturo Soria (esquina con calle Jazmín),",1,0,23,2,21,-3.6684167,40.47636724
Arturo Soria,"Calle Arturo Soria (esquina con calle Jazmín),",489,341,Serrano Galvache,"Serrano Galvache, 56,",1,0,24,9,15,-3.67144504,40.47675257
"Villalobos, 28","Calle Villalobos, 28 ,",433,809,"Villalobos, 28","Calle Villalobos, 28 ,",1,0,24,8,16,-3.65076037,40.38161669
"Villalobos, 28","Calle Villalobos, 28 ,",421,809,Arroyo del Olivar,"Calle Arroyo del Olivar, 63,",1,0,24,12,12,-3.653269,40.388435
Campus Sur UPM,"Calle Alan Turing, 2 ,",436,1051,Campus Sur UPM,"Calle Alan Turing, 2 ,",1,0,23,17,6,-3.62713659,40.3901675
Campus Sur UPM,"Calle Alan Turing, 2 ,",437,1051,Metro Sierra de Guadalupe,"Calle Sierra de Guadalupe, 11 ,",1,0,27,10,17,-3.62376457,40.38135158
Charleroi,"Calle Charleroi, 1 ,",434,495,Charleroi,"Calle Charleroi, 1 ,",1,0,24,19,5,-3.63219372,40.38191654
Charleroi,"Calle Charleroi, 1 ,",432,495,Maquinilla,"Calle de la Maquinilla, 8-10 ,",1,0,24,5,19,-3.63648424,40.38078101
Albarracín,"Calle Albarracin, sn,",506,562,Albarracín,"Calle Albarracin, sn,",1,0,24,13,11,-3.63251641,40.43397327
Albarracín,"Calle Albarracin, sn,",484,562,Metro García Noblejas,"Calle Luis Campos, 3,",1,0,23,4,19,-3.632389,40.42893071
"Castillo de Uclés, 37","Calle Castillo de Ucles, 37,",505,389,"Castillo de Uclés, 37","Calle Castillo de Ucles, 37,",1,0,24,11,13,-3.62306578,40.4315255
"Castillo de Uclés, 37","Calle Castillo de Ucles, 37,",503,389,Zaldívar,"Calle Zaldivar, 19 ,",1,0,24,11,13,-3.62650373,40.43209033
San Claudio,"Calle San Claudio, 150 ,",435,344,San Claudio,"Calle San Claudio, 150 ,",1,0,24,22,2,-3.63953994,40.38902883
San Claudio,"Calle San Claudio, 150 ,",427,344,"Andaluces, 2","Calle de los Andaluces, 2,",1,0,24,20,4,-3.64148304,40.3914244
Ps. Dirección B,"Paseo de la Dirección, 330, (enfrente) ,",302,399,Ps. Dirección B,"Paseo de la Dirección, 330, (enfrente) ,",1,0,24,15,9,-3.703955,40.4702445774
Ps. Dirección B,"Paseo de la Dirección, 330, (enfrente) ,",300,399,Capitan Blanco Argibay,"Calle Capitan Blanco Argibay, 112 ,",1,0,24,8,16,-3.7031882,40.4667435
"Casalarreina, 18","Calle Casalarreina, 18,",463,344,"Casalarreina, 18","Calle Casalarreina, 18,",1,0,24,5,19,-3.6123187980524585,40.40939089860396
"Casalarreina, 18","Calle Casalarreina, 18,",464,344,Univ. Rey Juan Carlos,"Avenida de Daroca 321,",1,0,24,16,8,-3.61283416,40.40634029
Univ. Rey Juan Carlos,"Avenida de Daroca 321,",464,344,Univ. Rey Juan Carlos,"Avenida de Daroca 321,",1,0,24,16,8,-3.61283416,40.40634029
Univ. Rey Juan Carlos,"Avenida de Daroca 321,",463,344,"Casalarreina, 18","Calle Casalarreina, 18,",1,0,24,5,19,-3.6123187980524585,40.40939089860396
Metro Ciudad de los Ángeles,"Paseo de los Gigantes y Cabezudos, 4,",400,458,Metro Ciudad de los Ángeles,"Paseo de los Gigantes y Cabezudos, 4,",1,0,24,10,14,-3.69399661,40.36064659
Metro Ciudad de los Ángeles,"Paseo de los Gigantes y Cabezudos, 4,",399,458,Bohemios,"Calle Bohemios, 1 ,",1,0,24,12,12,-3.693901,40.356536
Metro Valdezarza,"Calle San Restituto, 74,",307,284,Metro Valdezarza,"Calle San Restituto, 74,",1,0,24,15,9,-3.71693008,40.46588016
Metro Valdezarza,"Calle San Restituto, 74,",319,284,Valdesangil,"Calle Valdesangil, 34 ,",1,0,24,14,10,-3.7166729,40.4684218
Ps. Dirección A,"Paseo de la Dirección, 161,",303,536,Ps. Dirección A,"Paseo de la Dirección, 161,",1,0,24,13,11,-3.7080850848120273,40.46778929738312
Ps. Dirección A,"Paseo de la Dirección, 161,",302,536,Ps. Dirección B,"Paseo de la Dirección, 330, (enfrente) ,",1,0,24,15,9,-3.703955,40.4702445774
"El Ferrol, 18","Avenida El Ferrol, 18,",576,464,"El Ferrol, 18","Avenida El Ferrol, 18,",1,0,24,5,19,-3.70510525,40.47431313
"El Ferrol, 18","Avenida El Ferrol, 18,",575,464,Metro Barrio del Pilar,"Ginzo de Limia, 36,",1,0,24,12,12,-3.703526,40.47817
Monforte de Lemos,"Calle Aurora boreal, 19 ,",577,256,Monforte de Lemos,"Calle Aurora boreal, 19 ,",1,0,24,17,7,-3.70566914,40.47899993
Monforte de Lemos,"Calle Aurora boreal, 19 ,",575,256,Metro Barrio del Pilar,"Ginzo de Limia, 36,",1,0,24,12,12,-3.703526,40.47817
Ofelia Nieto,"Calle Ofelia Nieto, 75,",309,387,Ofelia Nieto,"Calle Ofelia Nieto, 75,",1,0,24,12,12,-3.708734,40.462051
Ofelia Nieto,"Calle Ofelia Nieto, 75,",306,387,Centro Deportivo Mpal Fernando Martín,"Avenida Del Santo Ángel de la Guarda, 6 ,",1,0,23,8,15,-3.7121965,40.4617959
María Auxiliadora,"Calle María Auxiliadora, 1 ,",308,474,María Auxiliadora,"Calle María Auxiliadora, 1 ,",1,0,24,15,9,-3.71346147,40.45772941
María Auxiliadora,"Calle María Auxiliadora, 1 ,",306,474,Centro Deportivo Mpal Fernando Martín,"Avenida Del Santo Ángel de la Guarda, 6 ,",1,0,23,8,15,-3.7121965,40.4617959
Metro Avenida de Guadalajara,"Avenida de Guadalajara, 101,",510,543,Metro Avenida de Guadalajara,"Avenida de Guadalajara, 101,",1,0,24,7,17,-3.61346199,40.42218968
Metro Avenida de Guadalajara,"Avenida de Guadalajara, 101,",512,543,Semilla,"Calle de los Aparejadores, 24,",1,0,24,20,4,-3.61537023,40.42667885
Aquitania 31,"Calle Aquitania, 31,",511,375,Aquitania 31,"Calle Aquitania, 31,",1,0,27,6,21,-3.61726728,40.41912347
Aquitania 31,"Calle Aquitania, 31,",509,375,Amposta,"Amposta s/n (esquina Arcos de Jalón),",1,0,23,7,16,-3.61865045,40.42218951
Semilla,"Calle de los Aparejadores, 24,",512,474,Semilla,"Calle de los Aparejadores, 24,",1,0,24,20,4,-3.61537023,40.42667885
Semilla,"Calle de los Aparejadores, 24,",515,474,"Avenida de Hellin, 13","Avenida de Hellin, 13,",1,0,24,16,8,-3.61579967,40.43091667
Centro Deportivo Mpal. Pepu Hernández,"Avenida de Niza, 9,",513,403,Centro Deportivo Mpal. Pepu Hernández,"Avenida de Niza, 9,",1,0,27,10,17,-3.60645414,40.4271211
Centro Deportivo Mpal. Pepu Hernández,"Avenida de Niza, 9,",521,403,Metro Las Rosas,"Calle Ginebra (esquina con Suecia),",1,0,24,14,10,-3.6048181,40.423893
María Sevilla Diago,"Calle Maria Sevilla Diago, 5,",514,355,María Sevilla Diago,"Calle Maria Sevilla Diago, 5,",1,0,24,9,15,-3.61095077,40.43283006
María Sevilla Diago,"Calle Maria Sevilla Diago, 5,",520,355,Niza,"Av/ de Niza, 67 ,",1,0,23,11,12,-3.60811578,40.4342806
"Avenida de Hellin, 13","Avenida de Hellin, 13,",515,474,"Avenida de Hellin, 13","Avenida de Hellin, 13,",1,0,24,16,8,-3.61579967,40.43091667
"Avenida de Hellin, 13","Avenida de Hellin, 13,",512,474,Semilla,"Calle de los Aparejadores, 24,",1,0,24,20,4,-3.61537023,40.42667885
El Toboso,"Calle de El Toboso, 115,",359,475,El Toboso,"Calle de El Toboso, 115,",1,0,23,6,17,-3.7363397,40.3929901
El Toboso,"Calle de El Toboso, 115,",376,475,Metro Carpetana,"Calle del Pinzón, 111 ,",1,0,24,12,12,-3.7405438,40.39229225
Ntra. Sra. Fátima,"Avenida Nuestra Señora de Fatima, 34,",360,504,Ntra. Sra. Fátima,"Avenida Nuestra Señora de Fatima, 34,",1,0,23,3,20,-3.7470882,40.3840155
Ntra. Sra. Fátima,"Avenida Nuestra Señora de Fatima, 34,",366,504,Metro Carabanchel,"Paseo de Marcelino Camacho, 53 ,",1,0,23,10,13,-3.744521,40.387737
Metro Pan Bendito,"Avenida de Abrantes, 106 ,",361,670,Metro Pan Bendito,"Avenida de Abrantes, 106 ,",1,0,23,22,1,-3.73266666,40.37734672
Metro Pan Bendito,"Avenida de Abrantes, 106 ,",377,670,Metro Abrantes,"Avenida De Abrantes, 55 ,",1,0,18,12,6,-3.72783615,40.38091762
Estación de tren de Santa Eugenia,"Avenida Santa Eugenia,1 ,",441,633,Estación de tren de Santa Eugenia,"Avenida Santa Eugenia,1 ,",1,0,24,8,16,-3.60948153,40.38600753
Estación de tren de Santa Eugenia,"Avenida Santa Eugenia,1 ,",442,633,Santa Eugenia,"Avenida de Santa Eugenia con Calle sauzal, 1 ,",1,0,27,12,15,-3.60463,40.38305936
Santa Eugenia,"Avenida de Santa Eugenia con Calle sauzal, 1 ,",442,500,Santa Eugenia,"Avenida de Santa Eugenia con Calle sauzal, 1 ,",1,0,27,12,15,-3.60463,40.38305936
Santa Eugenia,"Avenida de Santa Eugenia con Calle sauzal, 1 ,",443,500,"Fuentespina, 33","Calle Fuentespina, 33,",1,0,24,20,4,-3.60724755,40.37941487
"Fuentespina, 33","Calle Fuentespina, 33,",443,500,"Fuentespina, 33","Calle Fuentespina, 33,",1,0,24,20,4,-3.60724755,40.37941487
"Fuentespina, 33","Calle Fuentespina, 33,",442,500,Santa Eugenia,"Avenida de Santa Eugenia con Calle sauzal, 1 ,",1,0,27,12,15,-3.60463,40.38305936
"Hilario Herranz Establos, 36","Calle Hilario Herránz Establos , 36,",362,839,"Hilario Herranz Establos, 36","Calle Hilario Herránz Establos , 36,",1,0,27,27,0,-3.726638,40.372839
"Hilario Herranz Establos, 36","Calle Hilario Herránz Establos , 36,",361,839,Metro Pan Bendito,"Avenida de Abrantes, 106 ,",1,0,23,22,1,-3.73266666,40.37734672
Metro Alameda de Osuna,"Calle Rioja, 13,",557,320,Metro Alameda de Osuna,"Calle Rioja, 13,",1,0,24,8,16,-3.58815143,40.45746674
Metro Alameda de Osuna,"Calle Rioja, 13,",556,320,"Cantabria, 6","Avenida de Cantabria, 6,",1,0,24,16,8,-3.58772201,40.45462514
Francisco Suárez,"Calle Francisco Suárez, 28 ,",290,454,Francisco Suárez,"Calle Francisco Suárez, 28 ,",1,0,23,15,8,-3.67994416,40.46437817
Francisco Suárez,"Calle Francisco Suárez, 28 ,",286,454,Plaza Duque de Pastrana,"Plaza Duque de Pastrana, 2 ,",1,0,23,12,11,-3.6779,40.4679
"Lopez de Hoyos , 478","Calle López de Hoyos, 478,",529,511,"Lopez de Hoyos , 478","Calle López de Hoyos, 478,",1,0,23,7,16,-3.649843,40.47175
"Lopez de Hoyos , 478","Calle López de Hoyos, 478,",541,511,Metro Pinar del Rey,"Avenida Gran Vía de Hortaleza, 68 ,",1,0,23,6,17,-3.6468591,40.4682706
Metro Mar de Cristal,"Calle de los Emigrantes, 15,",530,643,Metro Mar de Cristal,"Calle de los Emigrantes, 15,",1,0,27,7,20,-3.63788349,40.4685745
Metro Mar de Cristal,"Calle de los Emigrantes, 15,",535,643,Metro Canillas,"Calle Ramón Power, 2 ,",1,0,27,1,26,-3.634999,40.463575
Metro Parque de Santa María,"Calle de Santa Virgilia, 6,",531,658,Metro Parque de Santa María,"Calle de Santa Virgilia, 6,",1,0,23,3,20,-3.6450741,40.4768782
Metro Parque de Santa María,"Calle de Santa Virgilia, 6,",532,658,Metro San Lorenzo,"Avenida Barranquilla, 17 ,",1,0,24,10,14,-3.6395164,40.47490194
Metro San Lorenzo,"Avenida Barranquilla, 17 ,",532,420,Metro San Lorenzo,"Avenida Barranquilla, 17 ,",1,0,24,10,14,-3.6395164,40.47490194
Metro San Lorenzo,"Avenida Barranquilla, 17 ,",544,420,Gregorio Sánchez Herráez 14,"calle Gregorio Sánchez Herráez 14,",1,0,23,6,17,-3.63657,40.477248
"San Luis, 23","Avenida de San Luis, 23,",533,475,"San Luis, 23","Avenida de San Luis, 23,",1,0,23,3,20,-3.65511455,40.47148748
"San Luis, 23","Avenida de San Luis, 23,",524,475,Glorieta Luis Rosales,"Glorieta de Luís Rosales (esquina con López De Hoyos) ,",1,0,23,9,14,-3.6543,40.4673
Plaza de Colón A,"Calle Serrano nº 32,",106A,19,Plaza de Colón A,"Calle Serrano nº 32,",1,0,19,6,13,-3.687807,40.424924
Plaza de Colón A,"Calle Serrano nº 32,",106B,19,Plaza de Colón B,"Calle Serrano nº 32,",1,0,19,7,12,-3.68789,40.424776
Isla Graciosa,"Calle de la Isla Graciosa, 2,",582,890,Isla Graciosa,"Calle de la Isla Graciosa, 2,",1,0,24,10,14,-3.6862657,40.49262243
Isla Graciosa,"Calle de la Isla Graciosa, 2,",583,890,Ángel Múgica,"Calle de Angel Mugica, 3,",1,0,24,15,9,-3.68529048,40.48468297
Ángel Múgica,"Calle de Angel Mugica, 3,",583,577,Ángel Múgica,"Calle de Angel Mugica, 3,",1,0,24,15,9,-3.68529048,40.48468297
Ángel Múgica,"Calle de Angel Mugica, 3,",249,577,Castellana,"Paseo de la Castellana, 298 ,",1,0,24,18,6,-3.6853186,40.4795018
Metro Montecarmelo,"Avenida Monasterio de Silos, 63A,",584,598,Metro Montecarmelo,"Avenida Monasterio de Silos, 63A,",1,0,24,8,16,-3.69603345,40.50501029
Metro Montecarmelo,"Avenida Monasterio de Silos, 63A,",602,598,Monasterio Sobrado,"Calle del Monasterio de Sobrado, nº6,",1,0,24,10,14,-3.692837,40.5093225
Metro Fuencarral,"Calle Molins de Rey, 8,",585,428,Metro Fuencarral,"Calle Molins de Rey, 8,",1,0,24,8,16,-3.69374813,40.4954662
Metro Fuencarral,"Calle Molins de Rey, 8,",586,428,Caldas Estrach,"Calle Caldas de Estrach, 14,",1,0,23,6,17,-3.6974725,40.4963916
Caldas Estrach,"Calle Caldas de Estrach, 14,",586,428,Caldas Estrach,"Calle Caldas de Estrach, 14,",1,0,23,6,17,-3.6974725,40.4963916
Caldas Estrach,"Calle Caldas de Estrach, 14,",585,428,Metro Fuencarral,"Calle Molins de Rey, 8,",1,0,24,8,16,-3.69374813,40.4954662
"Mesena, 102","Calle Mesena, 102 ,",534,418,"Mesena, 102","Calle Mesena, 102 ,",1,0,24,6,18,-3.66340634,40.46772408
"Mesena, 102","Calle Mesena, 102 ,",487,418,Manuel Uribe,"Calle Manuel Uribe, 1,",1,0,23,8,15,-3.66503419,40.46434131
